9.08.2011	14:00:12	51	ROAD	17:20:12
9.08.2011	14:00:19	51	ROAD	17:20:19
9.08.2011	14:00:26	52	ROAD	17:20:26
9.08.2011	14:00:33	51	ROAD	17:20:33
9.08.2011	14:00:40	51	ROAD	17:20:40
9.08.2011	14:00:47	51	ROAD	17:20:47
9.08.2011	14:00:53	51	ROAD	17:20:53
9.08.2011	14:01:00	51	ROAD	17:21:00
9.08.2011	14:01:07	51	ROAD	17:21:07
9.08.2011	14:01:14	51	ROAD	17:21:14
9.08.2011	14:01:21	52	ROAD	17:21:21
9.08.2011	14:01:28	53	ROAD	17:21:28
9.08.2011	14:01:35	54	ROAD	17:21:35
9.08.2011	14:01:42	53	ROAD	17:21:42
9.08.2011	14:01:49	55	RAILWAY_STATION	17:21:49
9.08.2011	14:01:56	52	RAILWAY_STATION	17:21:56
9.08.2011	14:02:02	56	RAILWAY_STATION	17:22:02
9.08.2011	14:02:09	53	RAILWAY_STATION	17:22:09
9.08.2011	14:02:16	54	RAILWAY_STATION	17:22:16
9.08.2011	14:02:23	54	RAILWAY_STATION	17:22:23
9.08.2011	14:02:30	53	RAILWAY_STATION	17:22:30
9.08.2011	14:02:37	54	RAILWAY_STATION	17:22:37
9.08.2011	14:02:43	55	RAILWAY_STATION	17:22:43
9.08.2011	14:02:50	55	RAILWAY_STATION	17:22:50
9.08.2011	14:02:57	56	RAILWAY_STATION	17:22:57
9.08.2011	14:03:04	55	RAILWAY_STATION	17:23:04
9.08.2011	14:03:11	53	RAILWAY_STATION	17:23:11
9.08.2011	14:03:18	54	RAILWAY_STATION	17:23:18
9.08.2011	14:03:25	52	RAILWAY_STATION	17:23:25
9.08.2011	14:03:32	55	RAILWAY_STATION	17:23:32
9.08.2011	14:03:38	53	RAILWAY_STATION	17:23:38
9.08.2011	14:03:45	53	RAILWAY_STATION	17:23:45
9.08.2011	14:03:52	53	RAILWAY_STATION	17:23:52
9.08.2011	14:03:59	55	RAILWAY_STATION	17:23:59
9.08.2011	14:04:06	54	RAILWAY_STATION	17:24:06
9.08.2011	14:04:13	54	RAILWAY_STATION	17:24:13
9.08.2011	14:04:20	54	RAILWAY_STATION	17:24:20
9.08.2011	14:04:26	60	RAILWAY_STATION	17:24:26
9.08.2011	14:04:33	58	RAILWAY_STATION	17:24:33
9.08.2011	14:04:40	59	RAILWAY_STATION	17:24:40
9.08.2011	14:04:47	57	RAILWAY_STATION	17:24:47
9.08.2011	14:04:54	58	RAILWAY_STATION	17:24:54
9.08.2011	14:05:01	58	RAILWAY_STATION	17:25:01
9.08.2011	14:05:07	60	RAILWAY_STATION	17:25:07
9.08.2011	14:05:14	58	RAILWAY_STATION	17:25:14
9.08.2011	14:05:21	57	RAILWAY_STATION	17:25:21
9.08.2011	14:05:28	60	RAILWAY_STATION	17:25:28
9.08.2011	14:05:35	60	RAILWAY_STATION	17:25:35
9.08.2011	14:05:42	58	RAILWAY_STATION	17:25:42
9.08.2011	14:05:49	57	RAILWAY_STATION	17:25:49
9.08.2011	14:05:55	59	RAILWAY_STATION	17:25:55
9.08.2011	14:06:02	56	RAILWAY_STATION	17:26:02
9.08.2011	14:06:09	56	RAILWAY_STATION	17:26:09
9.08.2011	14:06:16	57	RAILWAY_STATION	17:26:16
9.08.2011	14:06:23	56	RAILWAY_STATION	17:26:23
9.08.2011	14:06:30	57	RAILWAY_STATION	17:26:30
9.08.2011	14:06:37	58	RAILWAY_STATION	17:26:37
9.08.2011	14:06:43	59	RAILWAY_STATION	17:26:43
